Cores,TempF_0,CoreF_0,Mean_fut
4976,16.58,4976,20.22376046
4977,16.9,4977,20.75163869
4978,16.79,4978,20.40693465
4979,16.61,4979,20.06767432
4980,16.9,4980,20.65609456
4981,15.85,4431,19.78058308
4982,16.15,4982,19.45986941
4984,16.89,4984,20.75929811
4985,15.96,4432,19.43941353
4987,15.93,4433,19.36422334
4988,16.32,4988,19.63002173
4989,16.38,4989,19.86411602
4990,16.39,4990,19.65222613
4991,15.92,4390,19.65480547
4992,16.25,4992,19.56639875
4994,16.22,4994,19.54238277
4995,16.11,4995,19.94563058
4996,6.52,14625,20.55678649
4997,17,4997,20.16834398
4998,16.51,4998,19.88751854
5000,8.49,13757,19.28120973
5001,16.99,5001,20.69963419
5002,16.98,5002,20.15324174
5003,2.9,8537,20.80458752
5004,15.95,4426,20.18916697
5005,16.96,5005,20.60787429
5006,2.9,8537,20.60702152
5007,16.51,5007,19.93272493
5008,16.98,5008,20.40800101
5009,16.42,5009,19.87210314
5010,15.88,4446,20.49395066
5011,16.45,5011,19.98152253
5012,16.42,5012,20.05339376
5013,16.98,5013,20.71636923
5014,15.92,4368,19.29963637
5015,16.76,5015,20.71006723
5016,16.89,5016,20.6469984
5017,15.68,4408,19.8610344
5018,15.75,4425,19.74532598
5019,16.59,5019,20.17022501
5020,16.55,5020,19.92606999
5021,16.72,5021,20.11235757
5023,16.45,5023,20.12272197
5024,16.61,5024,20.23648302
5025,16.7,5025,20.23247766
5026,16.61,5026,20.09297096
5027,16.96,5005,20.64044131
5030,16.79,5030,20.35181995
5031,16.78,5031,20.28128798
5032,16.97,5032,20.9318267
5033,16.9,5033,20.84851387
5034,16.39,5034,19.66633094
5035,16.4,5035,19.70838206
5036,16.57,5036,20.00294981
5037,15.93,4458,20.15736521
5038,17,5038,20.58003699
5039,16.27,5039,19.54595008
5040,16.73,5040,20.23755289
5041,16.76,5041,20.10269239
5042,16.66,5042,20.05330468
5043,16.84,5043,20.43258093
5044,16.8,5044,20.33157905
5045,16.4,5045,19.80732434
5046,16.29,5046,19.67517541
5047,16.45,5047,19.86258078
5048,15.94,4449,19.37886309
5049,15.86,4451,19.52868542
5051,9.97,815,19.70733669
5052,16.78,5052,20.27124429
5053,16.75,5053,20.0875334
5054,16.19,5054,19.5226467
5055,16.84,5055,20.1859953
5056,16.2,5056,19.48066056
5057,16.36,5057,19.7236951
5058,16.28,5058,19.5031566
5059,16.44,5059,19.65998549
5060,16.68,5060,19.89202876
5061,15.75,4463,19.41931535
5063,16.87,5063,20.21697249
5064,16.49,5064,19.99147728
5065,16.6,5065,20.049377
5066,16.38,5066,19.72783992
5067,16.95,5067,20.51949648
5069,16.7,5069,20.03398524
5070,16.9,5070,20.38058425
5071,16.55,5071,20.00205011
5072,16.37,5072,19.68646235
5073,16.2,5073,19.53578377
5074,16.58,5074,19.80084895
5075,16.43,5075,19.6579217
5078,16.78,5078,19.97355053
5079,16.64,5079,19.97314629
5080,16.71,5080,20.17428031
5081,16.92,5081,20.34103382
5082,16.57,5082,20.0412421
5083,16.53,5083,19.75076098
5084,16.99,5084,20.44463688
5085,16.63,5085,19.95067245
5086,16.61,5086,19.83524471
5087,16.73,5087,19.98581945
5088,16.37,5088,19.59629286
5089,16.58,5089,19.87823616
5090,16.62,5090,19.95441412
5091,15.93,4453,19.57430357
5092,16.67,5092,20.0024968
5094,9.75,806,20.38642412
5095,16.27,5095,20.23582894
5096,16.95,5096,20.83216217
5097,16.68,5097,20.64140483
5098,16.85,5098,20.26489114
5099,16.73,5099,20.16111305
5100,16.86,5100,20.29138487
5101,16.64,5101,20.06276234
5102,16.72,5102,20.14071015
5103,16.9,5103,20.22088639
5104,15.9,4464,19.25449142
5105,16.58,5105,19.91521756
5106,16.58,5106,19.88389684
5107,16.73,5107,19.94256227
5108,16.94,5108,20.36332704
5110,16.7,5110,20.02972218
5111,14.49,4542,19.60561696
5112,16.51,5112,19.7379215
5113,15.97,4472,19.32742049
5114,14.42,4535,20.01079934
5115,16.65,5115,19.87019032
5116,15.91,4465,19.41111686
5117,16.85,5117,20.24162937
5118,15.94,4475,19.25437852
5120,16.9,5120,20.18065382
5121,16.72,5121,19.93620895
5122,16.78,5122,19.99392528
5124,16.97,5124,20.28020501
5125,16.86,5125,20.18799544
5126,16.79,5126,20.1205676
5127,16.78,5127,20.01282475
5128,16.58,5128,19.80518458
5130,9.75,806,20.40491034
5131,16.44,5131,19.6617459
5132,16.75,5132,20.05750192
5133,16.49,5133,19.70383561
5134,16.93,5134,20.1540039
5135,16.86,5135,20.26815201
5136,16.85,5136,20.24118757
5137,16.97,5137,20.18051467
5138,16.76,5138,19.97113628
5139,16.78,5139,20.75016513
5140,16.81,5140,20.13500497
5141,16.94,5141,20.26329289
5143,16.76,5143,19.96914123
5144,16.91,5144,20.23605708
5145,16.79,5145,20.11846207
5146,16.92,5146,20.88733373
5147,16.65,5147,19.86094667
5148,16.8,5148,20.0100115
5149,16.86,5149,20.07204716
5150,16.95,5150,20.2730504
5151,16.91,5151,20.88293625
5152,16.67,5152,20.64304793
5153,16.82,5153,20.79570397
5154,16.83,5154,20.16638255
5155,15.6,5155,19.189955
5156,16.98,5156,20.35573408
5157,17.01,5157,20.32958248
5158,16.89,5158,20.21715233
5160,16.88,5160,20.08549333
5161,16.77,5161,19.97730677
5162,16.87,5162,20.19250497
5163,17.02,5163,20.22963407
5165,16.9,5165,20.22535525
5166,16.99,5166,20.30766908
5168,14.94,3670,20.09797948
5169,16.94,5169,20.25522427
5170,15.89,4479,20.20936011
5171,12.53,3016,20.24533379
5172,12.53,3016,20.24632255
5173,15.81,4499,20.18287162
5174,16.87,5174,20.83550505
5175,16.96,5175,20.91841545
5176,16.77,5176,20.70309667
5177,16.7,5177,20.66152888
5178,16.79,5178,20.75244783
5180,16.91,5180,20.84398638
5181,9.75,806,20.23602125
5182,7.21,12848,20.33943022
5183,16.56,5183,20.50480516
5184,16.92,5184,20.86677283
5185,16.3,5185,19.9467002
5186,16.94,5186,20.89726711
5187,9.75,806,20.45540354
5188,12.53,3016,20.14351368
5189,16.92,5189,20.87450797
5190,16.99,5190,20.94822381
5191,16.86,5191,20.67588824
5192,13.83,3678,20.67839667
5193,16.88,5193,20.81644884
5197,9.75,806,20.02081104
5198,7.21,12848,20.3639389
5199,16.96,5199,20.88447451
5200,14.39,3682,19.8830143
5201,14.88,3684,20.52190612
5202,12.53,3016,20.21342755
5203,7.21,12848,20.50604182
5204,14.39,3682,20.37110036
5206,14.59,3653,20.40171444
5207,16.06,5207,19.75882463
5208,9.75,806,20.10069898
5209,14.39,3682,20.56823824
5210,16.43,5210,20.21363699
5212,16.54,5212,20.45428589
5216,16.56,5216,19.50447882
5217,16.67,5217,19.59733126
5218,14.39,3682,20.72207363
5221,16.83,5221,20.69509668
5222,15.83,5222,18.80057111
5223,13.7,3694,20.25908896
5225,16.23,5225,19.02498291
5226,16.01,5226,19.69845064
5227,16.92,5227,20.60718725
5229,15.53,4536,20.4079886
5230,16.58,5230,20.16809032
5234,16.01,5234,19.63079746
5235,15.46,4539,19.95297959
5236,15.06,4537,19.8174798
5237,15.38,5237,19.13719903
5238,16.81,5238,20.60375156
5239,15.99,5239,19.78024085
5240,16.82,5240,20.61048879
5241,16.21,5241,19.94747993
5242,16.36,5242,20.13063412
5243,16.23,5243,19.82972374
5244,15.61,5244,19.31938521
5245,15.27,5245,18.90318445
5246,16.47,5246,20.21432058
5247,9.97,815,19.69157798
5248,16.68,5248,20.46480253
5249,15.93,5249,19.45243188
5250,16.48,5250,20.23147131
5252,16.84,5252,20.62095881
5253,9.97,815,19.72831973
5254,14.93,5254,18.65185582
5255,16.4,5255,20.12446913
5256,9.97,815,19.14118511
5257,16.35,5257,20.05270965
5259,14.78,4541,19.07177818
5260,16.67,5260,20.39306278
5261,9.97,815,19.68498688
5265,14.82,5265,18.30051786
5266,9.97,815,19.4946192
5268,9.75,806,20.37019187
5269,16.61,5269,20.31357431
5270,9.97,815,20.62893154
5271,9.97,815,20.21005121
5272,9.97,815,19.45346708
5274,-0.93,3879,22.48078815
5277,-0.72,14771,20.79932071
5278,-0.93,3879,22.94249685
5280,-0.93,3879,22.24263591
5281,-0.93,3879,21.48673249
5282,-0.93,3879,21.57276228
5284,-0.93,3879,21.79073886
5285,6.13,14472,20.93254781
5287,16.36,4617,21.45604491
5288,-0.93,3879,21.87528104
5289,15.77,4622,21.72250235
5290,-0.72,14771,21.20527301
5291,17.17,5291,20.42756702
5292,17.15,5292,20.34619821
5293,13.94,3183,20.96591958
5296,14.83,4008,21.27397857
5297,17.21,5297,21.335211
5298,0.14,9417,21.78507713
5299,16.79,5299,20.61678883
5300,16.69,4643,20.52309126
5301,-0.72,14771,21.4008506
5302,16.67,5302,20.56710537
5303,6.13,14472,21.23555439
5305,17.94,5305,21.31521853
5306,9.86,652,21.29932858
5307,15.26,4030,21.08113867
5308,4.41,10437,21.14470214
5309,10.97,2019,21.47945339
5310,12.46,2628,21.42537326
5312,15.26,4030,20.97552109
5313,17.54,5313,20.81096314
5314,10.97,2019,21.36515031
5316,-0.72,14771,21.34862134
5317,16.31,4670,20.67887708
5319,9.59,563,21.15277961
5320,7.12,13716,20.65225299
5321,10.97,2019,21.47913041
5322,16.78,5322,20.11157522
5323,5.41,11696,21.15572112
5326,5.41,11696,21.03667987
5327,17.35,5327,20.57269729
5328,13.33,2691,21.215016
5329,15.22,4053,21.15722973
5330,15.73,4051,20.6921788
5332,16.6,4685,21.08696481
5333,16.85,4702,20.02327125
5334,17,5334,19.95830989
5335,17.18,5335,21.05108212
5336,17.65,5336,21.62888979
5338,16.99,4727,20.09465989
5339,16.96,4703,19.9878557
5340,11.6,2177,21.49019298
5341,16.98,4759,20.21856082
5342,14.19,3495,20.81632085
5344,17.4,5344,20.42821922
5345,6.6,14596,21.58895062
5346,6.6,14596,20.39760822
5347,9.44,14539,21.38251167
5348,9.44,14539,21.43475331
5349,17.16,5349,20.22100249
5350,17.38,5350,20.68946069
5352,16.95,4731,20.05417846
5354,11.08,2283,20.27246669
5356,10.02,774,21.49066981
5358,17.22,5358,20.28962397
5360,17.2,5360,20.29450705
5362,17.74,5362,21.63256469
5363,17.15,5363,20.3370865
5364,16.67,5364,20.51219702
5365,17.79,5365,21.6930703
5366,17.21,5366,21.12181126
5367,17.56,5367,20.47556523
5368,17.22,5368,20.19580876
5369,17.15,5369,20.25706993
5370,16.91,4794,20.35991177
5371,7.58,12834,21.48341306
5372,7.58,12834,21.23230541
5373,17.18,5373,21.1135016
5374,17.55,5374,20.69314859
5375,11.92,2171,21.10871678
5376,17.4,5376,20.38254691
5377,8.49,13757,20.44718659
5378,17.57,5378,20.67953726
5379,13.05,3593,21.72373157
5381,16.4,4907,20.06225049
5382,12.07,2289,20.22563824
5384,8.59,13775,21.70251787
5385,17.45,5385,20.42308507
5386,17.51,5386,20.44291041
5387,13.28,2693,20.72842432
5388,17.65,5388,20.56862473
5389,17.7,5389,20.58079419
5390,17.54,5390,20.59629364
5391,17.57,5391,20.55206153
5392,17.62,5392,20.72293606
5393,17.86,5393,20.75593213
5394,17.88,5394,20.74698024
5395,14.83,4384,21.4695518
5396,17.88,5396,20.95253581
5398,2.9,8537,21.53416829
5400,17.44,5400,20.54153887
5401,17.61,5401,20.70171483
5402,17.65,5402,20.65646674
5403,17.65,5403,20.6678064
5404,17.83,5404,20.85071681
5405,17.84,5405,20.81571992
5407,17.95,5407,20.88334681
5409,16.97,5032,21.12534201
5410,17.38,5410,21.26975541
5411,17.19,5411,21.12523138
5412,17.08,5412,20.65206909
5414,17.28,5414,21.18165459
5415,16.95,4931,21.11101548
5416,17.42,5416,21.31366019
5417,17.08,5417,20.96427954
5418,17.29,5418,21.13340615
5419,17.12,5419,20.29945407
5420,17.63,5420,20.76189706
5421,17.86,5421,20.95152659
5422,16.89,4984,20.9121179
5423,17.12,5423,20.96461657
5424,17.08,5424,20.97689636
5425,17.33,5425,21.13026873
5426,17.26,5426,21.13037379
5427,16.77,4925,20.57826127
5428,17.21,5428,20.37859452
5429,17.29,5429,21.17043942
5430,17.16,5430,20.96115212
5431,17.13,5431,20.35534165
5432,16.94,4956,20.90094221
5433,16.96,5005,20.65330448
5434,17.4,5434,21.13339875
5435,17.31,5435,20.48962211
5436,17.25,5436,20.43279903
5437,17.38,5437,20.53541931
5438,16.98,5002,20.25354917
5439,17.18,5439,20.34676789
5440,17.34,5440,21.13427687
5441,17.31,5441,21.08029857
5442,17.68,5442,21.53017409
5443,17.58,5443,21.41821826
5444,17.5,5444,21.37920822
5445,17.74,5445,21.58556786
5446,17.44,5446,21.20414692
5447,17.5,5447,21.31495738
5448,16.99,5001,21.03271639
5449,16.98,5008,20.51005407
5450,17,4997,20.31435644
5451,17.35,5451,20.52338125
5452,17.32,5452,20.48966086
5453,17.61,5453,21.40875112
5454,17.21,5454,20.4214749
5455,17.37,5455,20.53284505
5456,16.77,4925,20.53996058
5457,17.09,5457,20.43889689
5458,17.41,5458,21.1954806
5459,17.59,5459,21.38462523
5460,17.48,5460,21.25757492
5461,17.4,5461,21.13295002
5462,17.62,5462,20.78076324
5463,17.38,5463,20.5417768
5464,16.76,5015,21.08394086
5465,17.58,5465,21.41512743
5466,17.53,5466,21.34716394
5467,17.37,5467,20.90585562
5468,17.31,5468,20.5096712
5469,17.05,5469,20.72395804
5470,17,5038,20.65201646
5471,17.1,5471,20.73756553
5472,17.23,5472,20.80335309
5473,16.84,5043,20.56274804
5474,17.18,5474,20.81078474
5475,17.57,5475,21.30383919
5476,17.86,5476,21.01466174
5477,9.75,806,21.21050184
5478,17.05,5478,20.591284
5479,17.27,5479,20.87950138
5480,17.11,5480,20.72317148
5481,17.72,5481,20.87973363
5482,17.3,5482,21.12598245
5483,17.45,5483,21.27258677
5484,17.63,5484,21.55428266
5485,16.67,5152,21.07139348
5486,17.46,5486,21.39127161
5487,17.63,5487,21.45541713
5488,17.21,5488,20.73739245
5489,16.68,5097,20.96254344
5490,16.9,5033,21.22998679
5491,2.9,8537,21.61312262
5492,2.9,8537,21.16139253
5493,17.19,5493,20.82033351
5494,17.71,5494,21.42027144
5495,17.73,5495,21.54523272
5496,17.31,5496,20.64739566
5497,17.26,5497,20.73090933
5498,17.61,5498,21.4530943
5499,17.83,5499,20.98179528
5500,17.26,5500,20.84462303
5501,16.93,5134,20.30728789
5502,16.99,5084,20.51586206
5503,17.49,5503,20.64906194
5504,16.78,5078,20.2903091
5505,16.9,5120,20.28745291
5506,17.42,5506,20.95111886
5507,17.56,5507,21.14170736
5508,17.41,5508,20.89843949
5509,17.18,5509,20.5281397
5510,17.55,5510,21.12081298
5511,17.29,5511,20.73419704
5512,16.94,5108,20.45309828
5513,16.85,5117,20.39256279
5514,17.47,5514,20.8036795
5515,17.18,5515,20.39254567
5516,17.4,5516,20.57903626
5517,16.78,5122,20.29997501
5518,17.1,5518,20.3051925
5519,17.57,5519,20.73567734
5520,16.91,5144,20.3622521
5521,17.81,5521,20.96983109
5522,17.15,5522,20.37564644
5523,17.1,5523,20.41065213
5524,17.34,5524,20.55464441
5525,17.64,5525,21.38234674
5526,17.68,5526,21.41353766
5527,17.79,5527,21.59443596
5528,17.69,5528,21.49227256
5529,17.67,5529,21.4811068
5530,17.42,5530,21.21822552
5531,17.63,5531,21.44415798
5532,17.78,5532,21.5719034
5533,17.2,5533,20.63536641
5534,17.2,5534,20.62488648
5535,17.15,5535,20.59084702
5536,17.1,5536,20.52887662
5537,17.84,5537,20.99974363
5538,17.74,5538,21.55593003
5539,17.64,5539,21.44903117
5540,17.72,5540,21.52935697
5541,17.55,5541,21.06034757
5542,17.69,5542,21.26725525
5543,17.29,5543,20.884645
5544,17.24,5544,20.87909288
5545,17.39,5545,20.57620157
5546,17.82,5546,21.01254154
5547,17.23,5547,20.43991265
5548,17.46,5548,21.05560808
5549,17.6,5549,21.38968621
5550,17.59,5550,21.39158245
5551,17.65,5551,21.42933975
5552,17.06,5552,20.37855273
5553,17.6,5553,21.51650434
5554,16.92,5146,21.26982575
5555,17.67,5555,20.99786075
5556,17.94,5556,21.53217804
5557,17.45,5557,21.05391094
5558,17.18,5558,20.49003807
5559,17.15,5559,20.4654351
5560,17.91,5560,21.6645233
5561,17.17,5561,20.45908256
5562,17.31,5562,20.55318323
5563,17.36,5563,20.79478999
5564,17.52,5564,21.02856798
5565,17.95,5565,21.10688986
5566,17.84,5566,21.02974232
5567,9.75,806,20.97718584
5568,17.5,5568,20.83185129
5569,17.01,5157,20.39599462
5572,17.62,5572,20.82649641
5573,17.16,5573,20.36910108
5574,17.45,5574,20.69617424
5575,17.27,5575,20.4901479
5576,16.88,5160,20.32592688
5577,17.36,5577,20.57178629
5578,17.36,5578,20.59144004
5579,16.98,5156,20.6233227
5580,17.1,5580,20.47808991
5581,17.61,5581,20.81893693
5582,17.02,5163,20.28956435
5584,17.89,5584,21.21051622
5585,17.75,5585,21.50590919
5586,17.27,5586,20.69057281
5587,17.1,5587,20.50445932
5588,17.28,5588,20.4883294
5589,17.52,5589,20.72804601
5590,17.72,5590,20.92818151
5591,17.21,5591,20.63842488
5592,17.32,5592,20.6106679
5593,17.91,5593,21.4141363
5594,17.97,5594,21.53167264
5596,17.68,5596,21.20036124
5597,17.76,5597,21.28990968
5598,17.6,5598,21.02622737
5599,16.94,5141,20.32825674
5600,17.45,5600,20.84578737
5601,17.37,5601,20.78246263
5602,17.4,5602,20.6560657
5603,17.47,5603,21.13092557
5604,17.6,5604,20.82689985
5605,17.75,5605,21.07332662
5606,17.55,5606,21.15913369
5607,17.6,5607,21.51335357
5608,17.6,5607,21.55260918
5609,16.91,5151,21.17979165
5610,17.79,5610,21.27174557
5611,17.7,5611,21.0280898
5612,17.7,5612,21.47950074
5613,17.59,5613,20.97649439
5614,17.65,5614,21.29201628
5617,12.53,3016,21.17361007
5618,12.53,3016,21.45468214
5619,17.21,5619,20.95269545
5620,17.21,5620,20.52715751
5622,17.41,5622,21.00437327
5623,17.35,5623,20.66366578
5625,17.15,5625,20.46102186
5626,17.89,5626,21.0557076
5627,17.36,5627,20.66753892
5629,18.04,5629,21.20772444
5630,17.85,5630,21.73655079
5631,17.42,5631,21.36742948
5633,17.16,5633,21.12523332
5634,16.87,5174,21.31694241
5635,9.75,806,21.01773351
5636,7.21,12848,21.02686696
5637,16.77,5176,21.0711248
5638,17.88,5638,21.60303072
5639,17.26,5639,20.57031997
5640,17.56,5640,20.8794709
5641,17.75,5641,21.06922103
5642,17.92,5642,21.35122576
5643,17.97,5643,21.44284089
5644,17.47,5644,20.73773481
5645,17.88,5645,21.08895467
5647,17.89,5647,21.61277608
5648,17.87,5648,21.62275731
5649,17.72,5649,21.30618312
5650,17.38,5650,21.14601651
5651,17.79,5651,21.58235854
5652,17.78,5652,21.39471517
5653,18,5653,21.58990215
5654,17.81,5654,21.15190327
5655,17.69,5655,21.27991624
5656,17.59,5656,20.79959287
5657,17.89,5657,21.08891046
5658,17.81,5658,21.62377365
5659,17.95,5659,21.58413406
5661,17.71,5661,20.94379864
5662,17.64,5662,20.88797282
5663,17.91,5663,21.12322511
5664,17.54,5664,20.80813049
5665,17.94,5665,21.14527869
5666,17.75,5666,21.11190106
5667,17.9,5667,21.29895139
5668,17.69,5668,21.00003345
5669,17.98,5669,21.28273144
5670,17.73,5670,20.93572923
5671,17.96,5671,21.16642675
5672,17.78,5672,21.10743201
5673,17.26,5673,20.57271991
5674,17.62,5674,21.42932285
5675,17.98,5675,21.55324729
5676,9.75,806,20.99751029
5677,9.75,806,21.16995505
5678,9.75,806,21.262283
5679,17.43,5679,20.72972176
5680,17.22,5680,20.5243768
5681,17.06,5681,20.36790157
5682,17.34,5682,21.25588445
5683,14.88,3684,21.45089735
5684,16.7,5177,21.03800155
5685,17.75,5685,20.97536296
5687,17.41,5687,20.70320135
5688,17.72,5688,20.95420213
5689,17.69,5689,20.92008912
5691,17.33,5691,21.18342469
5692,17.67,5692,20.97697375
5693,17.51,5693,21.47103146
5694,17.44,5694,21.16770767
5695,17.77,5695,21.45671285
5696,16.95,5096,21.13044438
5697,17.33,5697,20.63366944
5698,16.92,5189,21.07910423
5699,17.29,5699,21.25125278
5700,16.79,5178,21.02819079
5701,17.98,5701,21.28150511
5702,17.89,5702,21.57577986
5703,16.96,5175,21.06592198
5706,18.02,5706,21.32842557
5707,17.65,5707,20.94760075
5708,17.58,5708,20.88025224
5709,17.96,5709,21.25820399
5710,17.83,5710,21.06974965
5711,17.63,5711,21.43675485
5712,17.9,5712,21.36769385
5713,16.94,5186,21.03532406
5714,17.47,5714,21.42626098
5715,17.29,5715,21.23996334
5716,17.29,5715,21.30916114
5717,17.82,5717,21.02537132
5718,18,5718,21.2043171
5719,17.9,5719,21.10503916
5720,17.84,5720,21.06001683
5721,17.51,5721,21.21079423
5722,17.3,5722,21.07624453
5723,17.45,5723,21.40109419
5724,17.91,5724,21.15133737
5725,17.62,5725,20.87702153
5726,17.44,5726,20.71504524
5727,17.57,5727,21.47406268
5728,17.53,5728,21.25951997
5729,17.6,5729,21.40503829
5730,17.38,5730,21.33398235
5731,13.83,3678,20.98984956
5732,9.75,806,21.06296989
5733,17.61,5733,20.86859414
5734,17.95,5734,21.16616595
5735,17.6,5735,21.55460061
5736,17.34,5736,21.28914917
5737,17.84,5737,21.06607646
5738,17.47,5738,20.76569873
5739,17.63,5739,20.89846315
5740,17.78,5740,21.06826709
5741,17.82,5741,21.03112421
5742,17.86,5742,21.06393079
5743,17.98,5743,21.18328212
5744,17.96,5744,21.1638876
5745,17.99,5745,21.3010309
5746,16.92,5184,21.15859115
5747,17.86,5747,21.51911841
5748,17.87,5748,21.67188227
5749,17.5,5749,21.3185884
5750,17.63,5750,21.4321758
5751,17.88,5751,21.09731944
5752,17.67,5752,20.93317165
5753,17.78,5753,21.0654557
5754,17.89,5754,21.1035228
5755,14.39,3682,20.93020299
5756,7.21,12848,20.99710342
5757,14.39,3682,20.99950421
5758,14.39,3682,20.9391896
5759,17.79,5759,21.15647912
5760,17.82,5760,21.12241076
5761,17.91,5761,21.30237032
5762,17.63,5762,20.92085053
5763,17.82,5763,21.11078989
5765,17.93,5765,21.17844413
5766,17.25,5766,21.19442038
5768,17.46,5768,21.40582776
5770,17.95,5770,21.15471745
5771,17.94,5771,21.14609722
5772,17.77,5772,21.70365295
5773,17.48,5773,21.42356326
5774,17.45,5774,21.39143019
5775,17.93,5775,21.14013961
5776,17.91,5776,21.54643821
5777,17.94,5777,21.21758413
5778,17.93,5778,21.27458731
5780,17.94,5780,21.23576927
5781,17.91,5781,21.12381523
5782,17.97,5782,21.18253318
5783,17.88,5783,21.57806554
5784,17.8,5784,21.4447683
5786,17.64,5786,21.5629861
5787,17.95,5787,21.18893612
5788,17.9,5788,21.10576032
5789,17.96,5789,21.24909501
5790,14.88,3684,21.00087099
5791,17.42,5791,21.36020801
5792,17.85,5792,21.51120903
5793,17.96,5793,21.87740626
5794,17.09,5794,21.03266415
5795,17.55,5795,21.48140395
5796,17.78,5796,21.60552206
5797,17.62,5797,21.41895664
5798,17.69,5798,20.94187508
5799,17.89,5799,21.13299449
5801,17.48,5801,21.21227493
5802,17.9,5802,21.70246864
5803,17.8,5803,21.58169307
5804,17.63,4773,21.49166108
5805,17.92,5805,21.12268456
5807,17.78,5807,21.1125618
5808,17.82,5808,21.74166851
5809,18.03,5809,21.43878735
5810,17.93,5810,21.29436588
5811,17.98,5811,21.18401773
5812,17.91,5812,21.71510216
5813,17.73,5813,21.56149115
5814,17.35,5814,21.20967822
5815,17.6,5815,21.47576268
5816,17.89,5816,21.145533
5817,17.98,5817,21.19846305
5818,17.86,5818,21.06769706
5819,16.91,5180,21.1387564
5820,17.84,5820,21.63792405
5823,17.9,5823,21.59624645
5826,17.79,5826,21.52374293
