Cores,Area
2494,14000000
2495,201000000
2496,17000000
2497,10000000
2498,100000000
2499,18999999.99
2500,25000000
2501,221000000
2502,385000000
2503,427000000
2504,17000000
2505,240000000
2507,11000000
2508,50999999.99
2509,105000000
2510,49000000
2512,109000000
2513,97165381.58
2514,165000000
2515,190061517.9
2516,66000000
2517,50999999.99
2518,39000000
2519,17000000
2520,21000000
2521,487000000
2522,18000000
2523,20000000
2524,14000000
2525,112000000
2526,59000000
2527,32000000
2528,24000000
2529,237000000
2531,13000000
2532,13000000
2533,24000000
2534,62000000
2535,1269000000
2536,86000000
2537,204000000
2538,23000000
2539,622000000
2541,19000000
2542,19000000
2543,177000000
2544,24000000
2545,61000000.01
2546,428000000
2547,14000000
2548,11000000
2549,60000000
2550,12000000
2551,12000000
2552,64000000
2553,84999999.96
2554,17000000
2555,111000000
2556,40000000
2557,131000000
2558,25000000
2559,28000000
2560,13000000
2561,53499999.99
2562,318000000
2563,461000000
2564,100000000
2565,16000000
2566,333000000
2567,13000000
2568,34500000
2569,981000000
2570,14000000
2571,99000000
2572,188000000
2574,61999999.99
2575,167940767.9
2576,183000000
2577,295000000
2578,49000000
2579,38000000
2580,39000000
2581,48000000
2582,136000000
2583,125000000
2584,220000000
2585,54000000
2586,11000000
2587,2660000000
2588,39000000
2589,35000000
2590,22000000
2591,1082000000
2592,19000000
2593,15000000
2594,61000000
2595,175000000
2596,28000000
2597,64000000
2598,378000000
2600,14999999.97
2601,191000000
2602,16000000
2603,92000000
2604,36000000
2605,15999999.99
2606,12000000
2607,100000000
2608,1377000000
2609,23000000
2610,12000000
2611,161000000
2612,27000000
2613,60000000.02
2614,133500000
2616,57000000
2617,37000000
2618,189000000
2619,21000000
2620,383500000
2621,29000000
2622,21000000
2623,20000000
2624,185000000
2626,39000000
2627,54000000
2628,49000000
2629,16000000
2630,87000000
2631,37500000.01
2632,157000000
2633,26000000
2634,465000000
2635,24000000
2637,1019000000
2638,350000000
2639,12000000
2640,105000000
2641,938000000
2642,43000000.01
2643,192000000
2644,15000000
2645,149000000
2646,35000000.01
2647,213000000
2648,67999999.99
2649,916500000
2650,355000000
2651,121000000
2652,65000000
2653,141000000
2654,38000000
2655,35000000
2656,13000000
2657,197000000
2658,254000000
2659,134000000
2660,30000000
2661,1038000000
2662,490000000
2664,247000000
2665,344000000
2666,411000000
2667,59000000
2670,209000000
2671,19000000
2672,70000000.01
2673,50000000
2674,18000000
2675,16000000
2676,15000000
2677,196000000
2678,21000000.01
2680,15000000
2681,11000000
2682,30000000
2683,274000000
2684,298000000
2685,192000000
2686,27000000
2687,184000000
2688,747000000
2689,83000000
2690,196000000
2691,44000000
2692,29000000
2693,84000000.01
2694,103500000
2696,104000000
2697,22000000
2698,255000000
2699,90000000
2700,158000000
2701,51000000
2703,251000000
2704,16000000
2705,30000000
2706,13000000
2707,200000000
2708,58000000
2709,815500000
2710,406000000
2711,18000000
2712,15000000
2713,19000000
2714,56500000
2715,168000000
2716,164000000
2717,97000000
2718,132000000
2719,48000000
2720,51000000
2722,23000000
2723,19000000
2724,15000000
2726,222000000
2727,230000000
2728,69000000
2729,15000000
2730,17000000
2732,17000000
2733,200000000
2734,148000000
2735,16000000
2736,347000000
2737,24000000
2738,596000000
2739,83000000
2740,26000000
2741,29000000
2742,227000000
2743,897000000
2744,450000000
2745,3139000000
2746,32000000
2747,485000000
2748,81000000
2749,215000000
2750,278000000
2751,151000000
2752,45000000
2753,29000000
2754,54000000
2755,24000000
2756,43000000
2757,77000000
2758,48000000
2759,11000000
2760,32000000
2761,65000000
2763,29000000
2765,37000000
2766,190000000
2769,76000000
2770,21000000
2772,10000000
2773,29000000
2775,198000000
2776,37000000
2777,13000000
2778,131000000
2779,38999999.99
2780,31000000
2781,27000000
2782,29000000
2783,356000000
2784,12000000
2785,480000000
2786,39000000
2787,27000000
2788,12000000
2789,12000000
2790,26000000
2791,24000000
2792,191000000
2793,124000000
2794,48000000
2795,21000000
2796,79499999.98
2797,16000000
2798,129000000
2799,44000000
2800,16000000
2803,30000000.01
2804,156000000
2806,30000000
2807,96000000
2808,56000000
2809,13000000
2810,61000000.01
2811,16000000
2812,30000000
2813,218000000
2814,14000000
2815,186000000
2816,41000000
2817,25000000
2818,37000000
2819,92999999.99
2820,193000000
2821,74000000.01
2822,62000000
2823,161000000
2824,227000000
2825,79000000
2826,60000000
2827,325000000
2828,26000000
2829,14999999.99
2830,11000000
2832,22000000
2833,15000000
2834,23000000
2836,123000000
2837,16000000
2838,20000000
2839,26000000
2841,47000000
2842,54000000
2843,14500000.02
2844,24000000.02
2845,24000000
2846,41000000
2847,13000000
2848,63000000
2849,81000000
2850,22000000
2853,11000000
2855,67000000
2856,162000000
2858,174000000
2859,224000000
2860,231000000
2861,12000000
2862,30000000
2863,357000000
2864,111000000
2865,19000000
2866,327000000
2868,85000000
2869,67000000
2870,43000000
2871,19000000
2872,32000000
2873,21000000.04
2874,1740000000
2875,248000000
2876,707000000
2877,233000000
2878,36000000
2880,113000000
2881,44000000
2884,112000000
2885,24000000
2887,72000000
2888,296000000
2889,231000000
2890,1810000000
2892,119000000
2893,72000000
2894,154000000
2895,46000000
2896,718000000
2897,78999999.99
2899,21000000
2900,13000000
2901,31000000
2902,58000000
2903,211000000
2904,71000000.01
2905,151000000
2908,37000000
2909,169000000
2911,224000000
2912,54000000
2913,14000000
2914,129000000
2916,233000000
2918,2027000000
2919,230000000
2920,16000000
2922,185000000
2923,94000000
2924,28000000
2925,15000000
2927,43000000
2928,586000000
2929,254000000
2931,40000000
2932,281000000
2936,84000000
2937,21000000
2938,22999999.98
2939,30000000
2941,15000000
2943,44000000
2946,2645000000
2947,1569000000
2948,800000000
2949,27999999.99
2950,38000000
2951,43000000
2953,20999999.99
2954,61000000
2955,851000000
2956,32000000
2957,79000000
2959,154000000
2960,87000000
2961,125000000
2963,41999999.99
2964,565000000
2967,27000000
2969,10000000
2971,11000000
2973,466000000
2974,93000000
2975,57000000
2976,307000000
2977,415000000
2978,14000000.01
2980,19000000
2981,67000000
2982,70000000.01
2983,47000000
2984,19500000
2985,4107000000
2986,18000000
2987,39000000
2988,16000000.01
2989,254000000
2990,315000000
2991,550000000
2993,79000000
2994,14000000
2995,12000000
2996,1729500000
2997,1264000000
2998,81000000
3000,1608000000
3001,103000000
3002,1622000000
3003,34000000
3004,10000000
3005,160499999.9
3006,42000000
3007,247000000
3008,229000000
3009,128000000
3010,132000000
3011,624000000
3013,161000000
3014,853000000
3015,170000000
3016,73000000
3017,44000000
3018,565000000
3019,90000000
3022,268000000
3023,304000000
3024,177000000
3037,169000000
3038,93000000
3039,287000000
3040,368000000
3041,95999999.99
3042,146000000
3043,15999999.99
3044,64000000
3045,875000000.1
3046,30000000
3047,125000000
3048,1103000000
3050,21500000.03
3052,74000000
3053,23000000
3054,289500000
3055,139000000
3056,44055281.64
3059,38000000
3061,4309.709573
3062,68000000
3063,19000000.01
3064,110000000
3065,102000000
3066,184000000
3067,468000000
3069,22000000
3070,58473208.29
3071,133561.7802
3072,74000000
3073,130000000
3074,46000000
3075,350000000
3077,219500000
3078,102000000
3079,66000000
3080,45500000
3081,178000000
3082,54000000
3083,2032000000
3084,133000000
3085,528999999.9
3086,42000000
3088,12939091.07
3090,99000000
3091,222000000
3092,24000000
3095,3131000000
3097,21000000
3098,165000000
3099,77000000
3101,2787920.295
3103,16505468.39
3105,6859675.279
3106,172000000
3107,114000000
3108,2846618.012
3109,20499999.98
3112,154000000
3113,3407091.144
3114,21000000
3115,440000000
3116,10908942.46
3117,45000000
3118,13473691.83
3120,576000000
3122,18000000
3123,41999999.99
3124,3356500000
3125,12000000
3129,25539555.38
3132,7247759.637
3133,46962998.87
3134,357000000
3135,13000000
3136,42379205.89
3138,203000000
3139,50500000.01
3141,984000000
3142,16000000
3143,16000000
3144,192000000
3146,29999999.98
3147,38000000
3148,42000000
3150,323000000
3151,1928000000
3152,2716000000
3153,29000000.01
3155,68000000
3156,87000000
3157,190000000
3159,114000000
3161,88999999.98
3162,125000000
3163,86000000.01
3165,228000000
3166,1101500000
3169,43000000
3170,20000000
3171,18000000
3172,11000000
3173,11000000
3175,81000000
3176,32624217.35
3177,38000000
3180,44000000
3181,213000000
3182,1856000000
3183,92000000.02
3184,483000000
3185,247000000
3186,36000000
3187,36000000
3188,15000000
3189,12000000
3190,48000000
3191,14000000
3192,44000000
3193,20000000
3194,14000000
3195,116000000
3197,97000000.01
3198,261000000
3199,90000000
3200,137000000
3201,12000000
3202,61000000
3206,33000000
3207,62999999.99
3208,1456840472
3209,192000000
3210,21000000
3212,142000000
3213,20000000
3214,117000000
3215,59999999.99
3217,34000000
3220,1138000000
3221,20000000
3222,110000000
3223,14000000
3224,12000000
3225,12000000
3227,137000000
3228,274000000
3229,230000000
3230,103000000
3231,1376000000
3232,22000000
3233,465000000
3234,10000000
3235,19000000
3236,338000000
3237,133000000
3238,41000000
3240,215000000
3241,204000000
3243,268000000
3245,28000000
3247,50000000.01
3248,411000000
3249,37000000
3250,13000000
3251,61000000
3254,14000000
3256,2073000000
3257,33000000
3258,250000000
3259,148000000
3260,155000000
3261,155000000
3262,12000000
3263,419000000
3264,91479590.62
3265,104000000
3266,591000000
3267,24000000
3268,16000000
3269,62000000
3270,40000000
3271,16000000
3272,31000000
3273,425500000
3274,18000000
3276,21000000
3277,12000000
3278,407000000
3279,15000000
3280,64000000
3282,71000000
3283,61000000
3284,22000000
3285,116000000
3286,261000000
3287,293000000
3288,33000000.01
3290,63000000
3291,58000000
3292,36000000
3293,64000000
3294,78000000
3295,947000000
3296,11000000
3298,15000000
3299,24000000
3300,38000000
3301,82000000
3302,174000000
3303,55000000
3304,11000000
3305,28000000
3306,33000000
3307,178000000
3308,270000000
3309,23000000
3311,16000000
3312,783000000
3314,95999999.99
3315,17000000
3316,162000000
3317,344000000.1
3318,281000000
3319,16000000
3320,21000000
3321,40000000
3322,668000000
3323,371000000
3324,243500000
3325,403500000
3327,14000000.01
3328,11000000
3329,52000000
3330,39000000
3331,500000000
3333,60000000
3334,588000000
3335,44000000.01
3336,132000000
3337,43000000.01
3338,30000000
3339,15000000
3341,14000000
3342,13000000
3343,11000000
3344,14000000
3345,76000000.01
3346,77232584.59
3347,181000000
3348,15000000
3349,12000000
3351,21000000
3352,17000000
3354,14000000
3355,64000000
3356,72000000
3357,77000000.01
3359,35000000.01
3360,266000000
3362,410000000
3363,23000000
3364,78000000
3365,28000000
3369,65000000
3370,15000000
3371,22999999.99
3372,14000000.01
3373,13000000
3374,39000000
3378,222000000
3380,97000000
3381,25000000
3382,30000000
3383,271000000
3384,11000000
3385,17000000
3387,205000000
3390,28000000
3391,206000000
3392,140000000
3394,20000000
3395,440000000
3397,45000000
3398,13000000
3399,206000000
3400,114000000
3401,15000000
3403,11000000
3404,34000000.01
3405,147000000
3406,20000000
3407,37000000
3408,39000000
3410,44000000
3411,33999999.98
3412,11000000
3413,42999999.99
3414,663000000
3415,11000000
3416,25000000
3417,1145000000
3418,1753000000
3419,67000000
3420,13000000
3422,67000000
3423,446000000
3424,151000000
3425,102000000
3427,88000000
3429,36500000
3430,17000000
3431,73000000
3432,82000000
3434,10000000
3435,11000000
3436,48000000
3438,25000000
3439,77000000
3440,26999999.99
3441,12000000
3442,352000000
3443,197000000
3444,340000000
3446,22000000
3447,124000000
3448,194000000
3449,94000000
3450,11000000
3451,986000000
3452,17499999.98
3453,233000000
3454,214000000
3456,136000000
3457,290000000
3458,26000000
3459,24000000
3460,15000000
3461,118000000
3462,41000000
3463,10000000
3464,291000000
3465,141000000
3466,126000000
3467,23000000
3468,14000000
3469,20000000
3471,64000000
3472,11000000
3473,398000000
3474,317000000
3475,45999999.98
3476,1325000000
3477,283000000
3479,1009000000
3480,96000000
3481,81000000
3482,123000000
3484,171000000
3485,623000000
3487,412000000
3489,60000000
3491,1678000000
3492,30000000
3495,195000000
3496,16000000
3497,25000000
3499,539000000
3500,16000000
3501,130000000
3502,70999999.99
3503,58000000
3504,406000000
3505,34000000
3506,113000000
3507,731000000
3508,77000000
3509,40999999.99
3510,386000000
3511,226000000
3513,40000000
3514,273000000
3515,50000000.01
3516,456500000
3517,1059000000
3518,350000000
3519,85000000.01
3520,114000000
3521,25000000
3522,74000000
3523,808000000
3524,5570000000
3525,1358000000
3526,335000000
3527,31000000
3529,446000000
3530,10000000
3531,339000000
3532,501000000
3533,52000000
3534,109000000
3535,13000000
3536,108000000
3537,43000000
3538,89000000
3539,28000000
3540,81000000
3541,246000000
3542,356000000
3543,46000000
3544,149000000
3546,28000000
3547,246000000
3548,101000000
3550,81000000
3551,781500000
3553,430000000
3555,442000000
3556,21000000
3557,313000000
3559,230000000
3560,77000000
3561,296000000
3562,17000000
3563,26000000
3564,83000000.01
